Epoch,Generator Loss,Discriminator Loss,Test Generator Loss,Test Discriminator Loss
0,-0.5786390900611877,-0.32913899421691895,-0.5042791366577148,-0.39057302474975586
1,1.17705500125885,-0.4700656235218048,0.8534163236618042,-2.142599582672119
2,-0.31303924322128296,-1.5091966390609741,-2.14593505859375,-0.23520612716674805
3,-1.2147544622421265,0.42684781551361084,-2.6534087657928467,0.005326271057128906
4,-0.35946792364120483,-0.6929128766059875,-0.8645141124725342,-0.4252423048019409
5,0.6011232137680054,-0.15733587741851807,-1.2774641513824463,-0.29527902603149414
6,-0.5291728377342224,-0.6948694586753845,-0.5843203663825989,-0.03037393093109131
7,-1.0219974517822266,-0.18550145626068115,0.4166582226753235,-0.7484042048454285
8,-0.31834447383880615,-1.6413367986679077,0.3429539203643799,-0.9439395666122437
9,-1.0372878313064575,-1.4516757726669312,0.44038599729537964,-1.0870792865753174
10,-1.0792760848999023,-0.07539081573486328,0.3383910655975342,-1.5664470195770264
11,-0.1179414689540863,-0.39914631843566895,-0.00753677636384964,-0.41571688652038574
12,-2.175628900527954,-0.2711665630340576,-0.3706640601158142,-0.24296945333480835
13,-0.9149060249328613,-0.19946718215942383,-0.5773561000823975,-0.5160262584686279
14,-1.3034672737121582,-0.29244446754455566,-0.33915218710899353,-0.9712896943092346
15,-1.164204478263855,-0.514944314956665,-0.3302687406539917,-0.5398418307304382
16,-1.5199315547943115,-0.8502820730209351,-0.6502887010574341,0.2638431787490845
17,-0.39396101236343384,-0.21651005744934082,-0.11527302116155624,-1.1770880222320557
18,0.16557660698890686,0.17220482230186462,0.45647114515304565,-1.4392669200897217
19,-0.4494369924068451,-0.30904531478881836,0.43021899461746216,-0.4722452759742737
20,-0.6311770081520081,-0.49540090560913086,-0.6527696847915649,-0.5649981498718262
21,-0.8788639307022095,-0.6570971012115479,0.03620743378996849,0.5351201891899109
22,-1.8849986791610718,0.04407918453216553,-0.9579553604125977,-0.9877316355705261
23,0.4445744454860687,-0.40751975774765015,-0.28172963857650757,-0.451124906539917
24,-0.3321259915828705,0.3255980610847473,-1.4536162614822388,-0.7214245796203613
25,-0.055723968893289566,-0.7169416546821594,-1.1809042692184448,-0.7779354453086853
26,-0.5320596098899841,-0.45843881368637085,0.30977946519851685,-0.5315290689468384
27,-1.0132389068603516,0.5764477849006653,0.2589540481567383,-2.354001760482788
28,0.561538577079773,-0.6853280663490295,0.5776249766349792,-0.96747887134552
29,-0.24204084277153015,0.377740740776062,0.8542740941047668,-0.7713989019393921
30,-0.3219091296195984,-0.19401967525482178,-0.12611091136932373,-0.35543233156204224
31,0.08720549196004868,0.616638720035553,-1.3833669424057007,-0.596427321434021
32,-0.4904397428035736,-0.5430459976196289,0.4604658782482147,-0.3568599820137024
33,-0.8156228065490723,0.8215816020965576,-0.14897945523262024,-0.1526087522506714
34,-0.9459795355796814,0.11870443820953369,-1.356384038925171,-0.2415025234222412
35,-0.8714984655380249,-0.0463176965713501,-0.8226696848869324,-0.5328143835067749
36,-0.6345892548561096,0.4177109897136688,-1.7156983613967896,0.312239408493042
37,-0.175397127866745,-0.6351470947265625,-0.2503131330013275,0.32273757457733154
38,-0.9552549719810486,-0.6377115249633789,-0.32179611921310425,-0.06793177127838135
39,-0.8552221655845642,-0.11001735925674438,-1.6477268934249878,0.023181796073913574
40,-0.9104486703872681,-0.3730112910270691,-0.9520204067230225,-0.28053712844848633
41,-0.1820671260356903,0.6350735425949097,-0.6759718060493469,-0.3578035831451416
42,-0.247813880443573,-0.5636816024780273,-1.0071189403533936,-0.8442257046699524
43,-0.4278792440891266,-0.9776492118835449,-0.4528428018093109,0.3231027126312256
44,-0.7314679622650146,-0.1153864860534668,-1.507243275642395,-0.011427521705627441
45,-1.7208008766174316,-0.973676860332489,-1.48573899269104,-0.3426995873451233
46,-0.03550191596150398,0.14915651082992554,-0.5700885653495789,0.23621273040771484
47,-0.2755987048149109,0.09575293958187103,-0.3626630902290344,0.11431729793548584
48,-0.7168595194816589,-0.8356238603591919,-0.789116382598877,-1.116986632347107
49,-1.202544093132019,-1.767139196395874,-1.906042456626892,-0.35477888584136963
50,-1.5210857391357422,0.09429889917373657,-0.524715781211853,-0.79261314868927
51,-1.0154671669006348,-0.06188392639160156,-0.21790575981140137,0.9120674133300781
52,-1.1618497371673584,-0.008461236953735352,-0.9849762320518494,0.24283790588378906
53,-0.5538956522941589,0.7066977620124817,0.5508314967155457,-0.11739394068717957
54,-1.5174338817596436,-0.7280151844024658,-1.343447208404541,-0.5724579691886902
55,-0.09484755992889404,0.22116535902023315,-1.6583456993103027,-0.06317055225372314
56,-0.8383330702781677,-1.2814942598342896,-1.9844549894332886,-1.0396982431411743
57,-0.2669120132923126,-0.37392276525497437,-1.5976516008377075,0.15653502941131592
58,-0.4852386713027954,-0.6320882439613342,-0.8251680731773376,-0.8840020895004272
59,-0.9350253939628601,-0.1939953863620758,-0.5078061819076538,-0.4851033687591553
60,-1.3106861114501953,-0.31976187229156494,-1.460206151008606,0.30802005529403687
61,-0.8444647192955017,0.9790959358215332,-0.19327475130558014,-0.6245226860046387
62,-0.22075793147087097,-0.4215473234653473,-1.5491701364517212,0.1899174451828003
63,-1.0612481832504272,-0.7413127422332764,-0.8102503418922424,0.2333289384841919
64,-1.0531572103500366,0.3057798147201538,-1.0802088975906372,-0.000989675521850586
65,-1.5595238208770752,-0.5912933349609375,-0.7078180313110352,-0.22315391898155212
66,-1.397764801979065,0.9497247934341431,-0.8025889992713928,-1.438310146331787
67,-1.4964606761932373,-0.36157214641571045,-0.6166026592254639,-0.804548978805542
68,-0.7814449667930603,-1.131915807723999,0.010336620733141899,0.9160733222961426
69,-2.6919937133789062,1.0235402584075928,-1.2469769716262817,-1.144895315170288
70,-1.7109237909317017,-0.5348111391067505,-2.1274123191833496,0.5388764142990112
71,-1.601609230041504,-1.0043226480484009,-0.5898363590240479,-0.8361420631408691
72,-0.33885324001312256,-0.1911817193031311,-1.828895926475525,-0.1977376937866211
73,-1.0144286155700684,-0.583147406578064,-1.1852749586105347,-0.13161957263946533
74,-0.7120932340621948,-0.007606983184814453,-0.3873809278011322,-1.5625659227371216
75,-2.0944244861602783,0.8061919212341309,-0.6585778594017029,-1.1744039058685303
76,-0.6517069935798645,-1.7202600240707397,-0.536770761013031,0.6596963405609131
77,0.20723387598991394,-0.2443230152130127,-0.2410818338394165,0.6491636037826538
78,-0.8769732713699341,-0.24892625212669373,-0.735109269618988,-0.3820018172264099
79,-1.0981796979904175,-0.3869282007217407,0.497448205947876,-0.4846166968345642
80,-1.3584723472595215,-0.7084953784942627,-2.093980073928833,-0.2759295701980591
81,-1.1941733360290527,0.3380519151687622,-1.311500906944275,-1.4431538581848145
82,-1.0755548477172852,0.944737434387207,-1.1762052774429321,-0.6177698373794556
83,-0.240616574883461,-0.6021277904510498,-2.224729299545288,0.21600127220153809
84,-0.6859235763549805,-1.1620863676071167,-0.9642989635467529,-0.23011672496795654
85,-0.06145426258444786,-0.8082860708236694,-0.7107319831848145,0.41451168060302734
86,0.030411407351493835,0.6782330870628357,-0.9859462380409241,0.21512526273727417
87,-1.59248948097229,-0.5593321323394775,-1.7336105108261108,-0.3313382863998413
88,-1.6520838737487793,1.0102417469024658,-0.3090397119522095,1.222719669342041
89,-1.6479251384735107,0.2556713819503784,-1.6610218286514282,0.2515904903411865
90,-0.5257275700569153,0.4155970811843872,-1.0573532581329346,-1.014432668685913
91,-0.44489046931266785,-1.1182210445404053,-0.7477318048477173,-0.32579880952835083
92,-1.1166610717773438,-0.5517070293426514,-0.8280531764030457,-0.6108014583587646
93,0.7173382639884949,0.696001410484314,-0.695223867893219,-0.4678521156311035
94,-1.1804741621017456,-0.4718620777130127,-0.14979735016822815,-1.1218253374099731
95,-1.105378270149231,-0.4374936819076538,0.10456769168376923,-0.32209864258766174
96,-1.3076891899108887,-0.3377441167831421,-0.4092991352081299,0.32858601212501526
97,-2.57289981842041,-0.19165468215942383,0.5029194355010986,-0.10559967160224915
98,-1.5848277807235718,0.5030466318130493,-1.524760365486145,-0.5769511461257935
99,-2.004081964492798,-0.3961225748062134,-0.702612578868866,-0.10851281881332397
100,-1.5862833261489868,-0.6199300289154053,-1.2659019231796265,-2.1561803817749023
101,-0.755056619644165,-1.0527054071426392,-0.5614022016525269,0.5660679340362549
102,-1.9547077417373657,-0.1311354637145996,-0.8814018368721008,-1.6490999460220337
103,-0.27361878752708435,-0.43452510237693787,-1.2482634782791138,-0.5532196164131165
104,-0.8633856773376465,-0.09073138236999512,-0.9389676451683044,1.3058984279632568
105,-1.1974149942398071,-0.8912991285324097,0.0776611939072609,-0.5411235690116882
106,-1.1724870204925537,-0.5532708168029785,-0.23030750453472137,0.921882688999176
107,0.48266229033470154,-0.28581687808036804,-0.41818684339523315,0.681270956993103
108,-1.834084391593933,-0.23226505517959595,-1.8435734510421753,0.08799862861633301
109,-1.0101677179336548,-0.4110769033432007,-0.8998383283615112,-0.6078341603279114
110,-0.8312053680419922,-0.6503485441207886,-0.9564733505249023,0.8994988203048706
111,-0.7924374938011169,1.0668851137161255,0.4250989258289337,-0.48392462730407715
112,-0.9526107907295227,-1.543423056602478,0.6022851467132568,-0.3671817183494568
113,-0.4687903821468353,-0.05458974838256836,-1.2283194065093994,-0.6790034770965576
114,0.5861384868621826,0.041824907064437866,-0.640812873840332,-0.5382888913154602
115,-0.520831823348999,-0.36029767990112305,-1.1818374395370483,-0.19860273599624634
116,-0.9235577583312988,-0.8451195955276489,-0.39742451906204224,0.7692389488220215
117,-1.8086950778961182,-0.25890564918518066,-1.393044114112854,0.18176054954528809
118,-1.5240017175674438,-0.4580906629562378,-0.5188325643539429,-0.16381753981113434
119,-0.20564797520637512,-0.43271470069885254,-0.20977194607257843,-0.40114837884902954
120,-1.1985256671905518,0.738316535949707,-0.7236717939376831,-1.06411874294281
121,-1.288370966911316,0.3811774253845215,-0.692539632320404,-0.030280649662017822
122,-0.6150471568107605,-0.27821648120880127,-1.2107470035552979,-1.6256792545318604
123,-0.38267770409584045,0.6067463755607605,-2.167652130126953,-0.38789308071136475
124,-1.201165795326233,-0.2644804120063782,-0.25586843490600586,-0.047164082527160645
125,-0.2778726816177368,0.26477646827697754,-1.2555395364761353,0.4773899018764496
126,-0.365011990070343,-1.185348629951477,-0.8030848503112793,-1.0828880071640015
127,-2.224902391433716,0.08721268177032471,0.6665316820144653,-0.1850000023841858
128,-0.5369611382484436,0.17910391092300415,-1.3000003099441528,-1.1670103073120117
129,-0.6228600740432739,0.5599289536476135,-0.1445392668247223,-0.24644911289215088
130,-0.6804601550102234,-1.0972086191177368,0.8171059489250183,-1.2340091466903687
131,-1.546118140220642,-1.6126738786697388,-1.6930619478225708,-0.6761095523834229
132,-1.759674072265625,-1.6682344675064087,-2.153787851333618,-1.2177215814590454
133,-1.5371997356414795,-0.9804457426071167,-0.995439350605011,0.3537393808364868
134,-1.1975017786026,-1.2963931560516357,-1.6175915002822876,0.051471710205078125
135,-0.28993383049964905,-0.378271222114563,-0.6147800087928772,-0.860504686832428
136,-1.722640872001648,0.5494382381439209,0.5297044515609741,-0.04627367854118347
137,-1.513315200805664,-1.8092238903045654,-1.0404857397079468,0.0027239322662353516
138,-2.041759729385376,-0.20390045642852783,-0.9537533521652222,0.24038392305374146
139,-1.3711211681365967,-0.6137576103210449,-1.7127151489257812,-0.5247936248779297
140,-1.0465800762176514,0.24962234497070312,-0.6946048736572266,-0.7140889763832092
141,-1.0193792581558228,0.2615487575531006,-0.9922062158584595,-0.09515988826751709
142,-1.0497727394104004,-0.2548646926879883,-0.49775955080986023,-0.43226158618927
143,-0.33123189210891724,0.3596218228340149,-1.0883615016937256,-0.7905344367027283
144,-1.5520191192626953,-1.0599395036697388,0.18613865971565247,0.2550303637981415
145,-1.2963483333587646,-0.41558587551116943,-1.851278305053711,-0.25935113430023193
146,-1.0647854804992676,-0.9156131148338318,-0.19935071468353271,0.08270800113677979
147,-1.7526158094406128,0.28317463397979736,-1.0377308130264282,-0.7027814984321594
148,0.000954923452809453,0.12686628103256226,-1.1936407089233398,1.2139796018600464
149,-0.32209762930870056,-0.15271538496017456,-0.07069417834281921,-0.0014090538024902344
150,-2.2611348628997803,-0.78876793384552,-0.9767923355102539,-0.8283978700637817
151,0.3100959062576294,-0.6186168193817139,-1.7686371803283691,-0.17708086967468262
152,-0.9064317345619202,-0.04688584804534912,-1.0478466749191284,-0.020262479782104492
153,-1.2336935997009277,-1.5508556365966797,-0.6953955888748169,0.3719632029533386
154,0.03839029744267464,-0.5223865509033203,0.23732852935791016,0.4500752389431
155,-0.8301811218261719,-0.6134696006774902,-0.8899087905883789,-1.1448529958724976
156,-0.44478246569633484,-0.8628851771354675,-0.9425317049026489,0.9218206405639648
157,-1.7137008905410767,-0.23395419120788574,-1.5221059322357178,-0.4776970148086548
158,0.04783187061548233,-0.05214248597621918,-1.0284606218338013,0.5217547416687012
159,-1.4374380111694336,0.38124704360961914,-1.365147352218628,-0.13985216617584229
160,-1.4703938961029053,0.11303424835205078,-2.171566963195801,-0.5808720588684082
161,-0.8885176777839661,-0.43167001008987427,-0.903824508190155,-0.6312313079833984
162,-0.46000006794929504,0.14780284464359283,-1.160410761833191,0.043451666831970215
163,-0.9026886820793152,0.5875335335731506,-0.8714737892150879,-0.24006062746047974
164,0.15025892853736877,0.3002406656742096,0.1567496508359909,0.4660225510597229
165,0.084955133497715,-0.07692794501781464,0.3719581663608551,-0.795769453048706
166,-1.903526782989502,-0.7079036235809326,-0.10779089480638504,-0.21164418756961823
167,-1.01033353805542,-0.28558576107025146,-0.4189879894256592,-0.6268230080604553
168,-1.3019219636917114,0.1754167675971985,-0.9779452681541443,0.4044765830039978
169,-1.185684084892273,1.9236793518066406,-1.910253643989563,-0.9637434482574463
170,-0.6613187193870544,-0.5098172426223755,-1.1446869373321533,-0.033603787422180176
171,-1.1351512670516968,0.04254508018493652,-1.0167827606201172,-0.023100852966308594
172,-1.7362937927246094,0.015466809272766113,0.7177978157997131,0.500880241394043
173,0.23006947338581085,1.0608655214309692,-1.6562285423278809,0.7188681960105896
174,-1.360132098197937,-0.13477540016174316,-1.1847931146621704,-0.7040749192237854
175,-1.60282301902771,-1.0985828638076782,-0.607253909111023,-1.7364498376846313
176,-1.4054138660430908,-0.3734447956085205,-0.8773557543754578,-0.4311481714248657
177,-1.4801567792892456,-0.0762372612953186,-1.0927517414093018,-1.5158417224884033
178,-0.41054293513298035,0.21282422542572021,-1.5056954622268677,-0.21388274431228638
179,-1.394797921180725,0.20541396737098694,-0.6996098756790161,-0.0590895414352417
180,-1.906558871269226,0.8817439079284668,-1.8476026058197021,0.061562180519104004
181,-0.8729162216186523,-0.6102645397186279,-0.39653822779655457,0.11497658491134644
182,-1.692177414894104,-0.6152067184448242,-0.8814411759376526,-0.2781635522842407
183,-1.7146642208099365,-0.8520756959915161,-1.2242002487182617,-0.6364736557006836
184,-1.15828275680542,-0.5266683101654053,-0.8776134252548218,-0.2804992198944092
185,0.26147377490997314,0.14408117532730103,-0.47243210673332214,-0.478096067905426
186,-1.2554571628570557,-0.9750989675521851,-0.6363492012023926,-1.55466628074646
187,-1.3658497333526611,0.23774182796478271,-0.6909671425819397,-0.7989042401313782
188,-0.8670653104782104,0.6674702763557434,-1.7563319206237793,-1.3056540489196777
189,-1.2047688961029053,0.7397395372390747,-0.3265306055545807,-0.28978222608566284
190,-1.9843623638153076,-0.03764677047729492,-1.135317087173462,-0.18121659755706787
191,-2.483468770980835,-0.2519395351409912,-1.316019058227539,-0.06867998838424683
192,-0.4749479591846466,0.3638361692428589,-1.813391923904419,-0.25730812549591064
193,-2.4500088691711426,1.178969144821167,-1.9976332187652588,-1.3035292625427246
194,-0.7347031235694885,-0.4889010787010193,-1.4118683338165283,-0.015088438987731934
195,-0.41123050451278687,-0.309428334236145,-1.4226957559585571,-0.7810124158859253
196,-0.5606399774551392,0.17017602920532227,-1.5968875885009766,0.8252589106559753
197,-0.11389544606208801,0.016526490449905396,-1.9012175798416138,-0.7831474542617798
198,-0.8930971026420593,-0.3097488284111023,-1.3921425342559814,-0.2904583215713501
199,-0.21484802663326263,0.45393216609954834,-0.15983575582504272,-0.4940042197704315
200,-0.26407185196876526,-0.5805087089538574,-1.9895490407943726,0.6207994818687439
201,-1.1200363636016846,-0.9579841494560242,-0.8326228857040405,-0.5500732064247131
202,-1.107387661933899,0.07961916923522949,-0.15824533998966217,-1.1334946155548096
203,-0.7919008135795593,0.25892651081085205,-0.4884428083896637,-0.4007737636566162
204,-0.6149365305900574,0.5506678819656372,0.3861529529094696,-0.1562008261680603
205,-1.0821751356124878,-0.4899156093597412,0.27676069736480713,1.7376644611358643
206,-2.4098267555236816,-0.5608800649642944,-0.5297738909721375,0.19586065411567688
207,-1.6183838844299316,1.252690076828003,-0.4471892714500427,1.1924939155578613
208,-0.9825975894927979,-0.6624850630760193,-1.7122809886932373,0.19798991084098816
209,-0.9833205938339233,-0.08894890546798706,-1.5140833854675293,0.9033095240592957
210,-1.3027056455612183,0.17867404222488403,0.31736040115356445,0.9513205289840698
211,-1.1059085130691528,-0.8089494705200195,-0.14722613990306854,-0.7981778979301453
212,-1.3902467489242554,0.37998396158218384,0.050935156643390656,1.1354365348815918
213,-0.9085842967033386,-0.5169808864593506,-0.43287092447280884,-0.25900787115097046
214,-1.9228569269180298,-0.38384783267974854,0.741238534450531,-0.5871798992156982
215,-0.7999911904335022,-0.4074229598045349,-1.1140142679214478,-0.3803213834762573
216,-1.3285495042800903,0.22219663858413696,-0.5854043364524841,0.950424313545227
217,-0.2213742882013321,0.029468515887856483,-0.1480971723794937,-1.0052196979522705
218,-0.32089942693710327,-0.37231191992759705,0.23217949271202087,0.3986300230026245
219,0.49379801750183105,0.8549216985702515,-1.7827547788619995,1.4722648859024048
220,0.6495449542999268,0.4352812170982361,-0.20107075572013855,-0.11316056549549103
221,-1.0333913564682007,-0.43448179960250854,-1.7783828973770142,-0.08477067947387695
222,-1.1251978874206543,0.9971156716346741,-0.6736587285995483,-1.5906111001968384
223,-1.1258580684661865,0.3762531876564026,-0.8242794275283813,1.077873706817627
224,-0.7620671987533569,-0.5765472054481506,-0.4004422724246979,-0.36800214648246765
225,-0.36428314447402954,-1.6129331588745117,-0.38068887591362,1.269345760345459
226,0.16209881007671356,-0.38192808628082275,-1.3326750993728638,0.6090685129165649
227,-0.07226011902093887,0.6966999769210815,-0.5218127965927124,-1.3112945556640625
228,-1.5130586624145508,-0.17761874198913574,-0.2781205177307129,-0.011090755462646484
229,-0.16488602757453918,0.39937543869018555,-1.2799783945083618,0.14191198348999023
230,-1.7281450033187866,0.21969401836395264,-0.31385624408721924,-1.38424813747406
231,-1.5621172189712524,-0.8823161721229553,-0.34729111194610596,-0.9695125818252563
232,-0.7046498656272888,-0.0898580551147461,-1.3427846431732178,-1.4553170204162598
233,-0.16998836398124695,-0.8147354125976562,-0.7576863765716553,-0.8663830757141113
234,0.2504987120628357,0.6992645263671875,-2.2862560749053955,0.7067360877990723
235,-0.03880038484930992,0.1497107744216919,-0.6922284364700317,-1.0393166542053223
236,-1.3473223447799683,-0.21065926551818848,-1.6706146001815796,0.9367877244949341
237,-1.8832125663757324,-0.9160836338996887,-1.0421621799468994,0.786346971988678
238,-1.159293532371521,-0.5253676176071167,-1.7018061876296997,0.6688728332519531
239,0.5631961226463318,-0.6723126173019409,-1.0352166891098022,0.1101250946521759
240,-0.42134618759155273,-0.2180745005607605,-0.6667444705963135,-0.6206798553466797
241,-1.1392898559570312,-0.15969014167785645,-0.5900916457176208,0.5192013382911682
242,-0.6831986308097839,0.3141329288482666,-0.3802570402622223,-1.6418784856796265
243,-0.9015947580337524,0.4422365427017212,-0.0041768113151192665,-1.8736786842346191
244,-1.3970977067947388,-0.40931010246276855,-0.7550919651985168,-0.6898154020309448
245,-1.6229017972946167,0.23379898071289062,-1.3358826637268066,-0.05443108081817627
246,-0.41252174973487854,-0.5342643857002258,-2.354109764099121,0.44984763860702515
247,-1.3688068389892578,0.3411421775817871,-0.9945147037506104,-0.9638619422912598
248,-0.015812639147043228,-0.18743863701820374,-1.021066427230835,0.48578107357025146
249,-0.570745050907135,0.20840328931808472,-0.4829367697238922,-0.917078971862793
